date,time,session,block,weather,kma_temp_cur_c,kma_GHI_proxy_Wm2,load_level,load_w,pv_v,pv_i,pv_w,batt_v,batt_i,batt_w,soc_pct,bus_v
2025-09-24,17:34:00,17h,BAT,Rain,23.5,0.0,Med,1.44,0.0,0.0,0.0,11.551,0.125,1.44,15.0,11.902
2025-09-24,17:35:00,17h,BAT,Rain,24.3,0.0,Med,1.44,0.0,0.0,0.0,11.576,0.124,1.44,15.0,11.924
2025-09-24,17:36:00,17h,BAT,Rain,22.9,0.0,Med,1.44,0.0,0.0,0.0,11.584,0.124,1.44,15.0,12.065
2025-09-24,17:37:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,11.982
2025-09-24,17:38:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.573,0.124,1.44,15.0,12.036
2025-09-24,17:39:00,17h,BAT,Rain,22.9,0.0,Med,1.44,0.0,0.0,0.0,11.56,0.125,1.44,15.0,11.95
2025-09-24,17:40:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.588,0.124,1.44,15.0,12.016
2025-09-24,17:41:00,17h,BAT,Rain,23.9,0.0,Med,1.44,0.0,0.0,0.0,11.557,0.125,1.44,15.0,11.945
2025-09-24,17:42:00,17h,BAT,Rain,23.3,0.0,Med,1.44,0.0,0.0,0.0,11.549,0.125,1.44,15.0,12.12
2025-09-24,17:43:00,17h,BAT,Rain,23.6,0.0,Med,1.44,0.0,0.0,0.0,11.572,0.124,1.44,15.0,12.189
2025-09-24,17:44:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.552,0.125,1.44,15.0,11.932
2025-09-24,17:45:00,17h,BAT,Rain,22.8,0.0,Med,1.44,0.0,0.0,0.0,11.568,0.124,1.44,15.0,11.871
2025-09-24,17:46:00,17h,BAT,Rain,23.4,0.0,Med,1.44,0.0,0.0,0.0,11.585,0.124,1.44,15.0,11.987
2025-09-24,17:47:00,17h,BAT,Rain,23.7,0.0,Med,1.44,0.0,0.0,0.0,11.55,0.125,1.44,15.0,11.973
2025-09-24,17:48:00,17h,BAT,Rain,22.8,0.0,Med,1.44,0.0,0.0,0.0,11.591,0.124,1.44,15.0,11.985
2025-09-24,17:49:00,17h,BAT,Rain,24.1,0.0,Med,1.44,0.0,0.0,0.0,11.567,0.124,1.44,15.0,11.979
2025-09-24,17:50:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.578,0.124,1.44,15.0,11.936
2025-09-24,17:51:00,17h,BAT,Rain,23.1,0.0,Med,1.44,0.0,0.0,0.0,11.595,0.124,1.44,15.0,12.104
2025-09-24,17:52:00,17h,BAT,Rain,23.2,0.0,Med,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,11.861
2025-09-24,17:53:00,17h,BAT,Rain,22.7,0.0,Med,1.44,0.0,0.0,0.0,11.554,0.125,1.44,15.0,11.967
2025-09-24,17:54:00,17h,BAT,Rain,23.5,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,15.0,11.978
2025-09-24,17:55:00,17h,BAT,Rain,22.6,0.0,Med,1.44,0.0,0.0,0.0,11.553,0.125,1.44,15.0,11.94
2025-09-24,17:56:00,17h,BAT,Rain,22.5,0.0,Med,1.44,0.0,0.0,0.0,11.551,0.125,1.44,15.0,11.867
2025-09-24,17:57:00,17h,BAT,Rain,23.3,0.0,Med,1.44,0.0,0.0,0.0,11.571,0.124,1.44,15.0,12.02
2025-09-24,17:58:00,17h,BAT,Rain,22.9,0.0,Med,1.44,0.0,0.0,0.0,11.548,0.125,1.44,15.0,12.012
2025-09-24,17:59:00,17h,BAT,Rain,23.9,0.0,Med,1.44,0.0,0.0,0.0,11.548,0.125,1.44,15.0,12.073
2025-09-25,12:00:00,12h,PV,Clear/Cloudy,25.2,582.0,Med,1.44,18.323,0.079,1.44,11.692,0.0,0.0,34.87,11.916
2025-09-25,12:01:00,12h,PV,Clear/Cloudy,25.2,606.2,Med,1.44,18.266,0.079,1.44,11.69,0.0,0.0,34.87,11.891
2025-09-25,12:02:00,12h,PV,Clear/Cloudy,25.5,554.9,Med,1.44,18.13,0.079,1.44,11.685,0.0,0.0,34.87,11.952
2025-09-25,12:03:00,12h,PV,Clear/Cloudy,25.8,606.3,Med,1.44,18.369,0.078,1.44,11.698,0.0,0.0,34.87,12.048
2025-09-25,12:04:00,12h,PV,Clear/Cloudy,25.3,555.5,Med,1.44,18.435,0.078,1.44,11.669,0.0,0.0,34.85,12.061
2025-09-25,12:05:00,12h,PV,Clear/Cloudy,25.6,570.2,Med,1.44,18.0,0.08,1.44,11.683,0.0,0.0,34.85,11.851
2025-09-25,12:06:00,12h,PV,Clear/Cloudy,26.4,566.6,Med,1.44,18.273,0.079,1.44,11.681,0.0,0.0,34.73,11.975
2025-09-25,12:07:00,12h,PV,Clear/Cloudy,24.9,551.7,Med,1.44,18.113,0.08,1.44,11.704,0.0,0.0,34.73,12.097
2025-09-25,12:08:00,12h,PV,Clear/Cloudy,25.5,566.4,Med,1.44,18.331,0.079,1.44,11.698,0.0,0.0,34.73,12.021
2025-09-25,12:09:00,12h,PV,Clear/Cloudy,25.8,588.7,Med,1.44,18.27,0.079,1.44,11.694,0.0,0.0,34.73,12.198
2025-09-25,12:10:00,12h,PV,Clear/Cloudy,25.2,519.5,Med,1.44,18.223,0.079,1.44,11.7,0.0,0.0,34.54,12.045
2025-09-25,12:11:00,12h,PV,Clear/Cloudy,25.9,583.0,Med,1.44,18.166,0.079,1.44,11.709,0.0,0.0,34.54,11.986
2025-09-25,12:12:00,12h,PV,Clear/Cloudy,25.0,561.8,Med,1.44,18.212,0.079,1.44,11.691,0.0,0.0,34.54,12.063
2025-09-25,12:13:00,12h,PV,Clear/Cloudy,25.3,532.6,Med,1.44,18.288,0.079,1.44,11.663,0.0,0.0,34.52,12.083
2025-09-25,12:14:00,12h,PV,Clear/Cloudy,25.9,579.3,Med,1.44,18.332,0.079,1.44,11.682,0.0,0.0,34.52,11.947
2025-09-25,12:15:00,12h,PV,Clear/Cloudy,26.6,558.6,Med,1.44,18.184,0.079,1.44,11.651,0.0,0.0,34.43,12.119
2025-09-25,12:16:00,12h,PV,Clear/Cloudy,26.1,569.9,Med,1.44,18.12,0.079,1.44,11.701,0.0,0.0,34.4,11.93
2025-09-25,12:17:00,12h,PV,Clear/Cloudy,25.3,574.0,Med,1.44,18.019,0.08,1.44,11.697,0.0,0.0,34.4,12.012
2025-09-25,12:18:00,12h,PV,Clear/Cloudy,25.3,581.0,Med,1.44,18.023,0.08,1.44,11.682,0.0,0.0,34.4,11.978
2025-09-25,12:19:00,12h,PV,Clear/Cloudy,25.7,556.5,Med,1.44,18.377,0.078,1.44,11.689,0.0,0.0,34.29,11.991
2025-09-25,12:20:00,12h,PV,Clear/Cloudy,24.9,544.5,Med,1.44,18.071,0.08,1.44,11.671,0.0,0.0,34.23,11.938
2025-09-25,12:21:00,12h,PV,Clear/Cloudy,25.3,545.6,Med,1.44,18.143,0.079,1.44,11.685,0.0,0.0,34.05,12.026
2025-09-25,12:22:00,12h,PV,Clear/Cloudy,26.1,576.2,Med,1.44,18.224,0.079,1.44,11.683,0.0,0.0,34.05,11.867
2025-09-25,12:23:00,12h,PV,Clear/Cloudy,24.8,536.5,Med,1.44,18.227,0.079,1.44,11.693,0.0,0.0,34.05,11.865
2025-09-25,12:24:00,12h,PV,Clear/Cloudy,25.6,583.2,Med,1.44,18.527,0.078,1.44,11.71,0.0,0.0,34.05,11.982
2025-09-25,12:25:00,12h,PV,Clear/Cloudy,25.9,547.0,Med,1.44,17.944,0.08,1.44,11.679,0.0,0.0,34.05,11.977
2025-09-25,12:26:00,12h,PV,Clear/Cloudy,25.9,563.8,Med,1.44,18.22,0.079,1.44,11.693,0.0,0.0,34.05,12.012
2025-09-25,12:27:00,12h,PV,Clear/Cloudy,25.5,587.5,Med,1.44,18.344,0.078,1.44,11.705,0.0,0.0,34.05,11.914
2025-09-25,12:28:00,12h,PV,Clear/Cloudy,25.7,569.5,Med,1.44,18.445,0.078,1.44,11.697,0.0,0.0,34.05,11.796
2025-09-25,12:29:00,12h,PV,Clear/Cloudy,25.7,552.5,Med,1.44,18.339,0.079,1.44,11.686,0.0,0.0,34.05,11.886
2025-09-25,12:30:00,12h,BAT,Clear/Cloudy,26.1,0.0,Med,1.44,0.0,0.0,0.0,11.675,0.123,1.44,32.19,11.991
2025-09-25,12:31:00,12h,BAT,Clear/Cloudy,25.7,0.0,Med,1.44,0.0,0.0,0.0,11.652,0.124,1.44,30.37,12.049
2025-09-25,12:32:00,12h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.641,0.124,1.44,28.6,11.89
2025-09-25,12:33:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.653,0.124,1.44,26.91,11.906
2025-09-25,12:34:00,12h,BAT,Clear/Cloudy,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.616,0.124,1.44,25.1,11.906
2025-09-25,12:35:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.595,0.124,1.44,23.18,12.04
2025-09-25,12:36:00,12h,BAT,Clear/Cloudy,25.7,0.0,Med,1.44,0.0,0.0,0.0,11.59,0.124,1.44,21.3,12.06
2025-09-25,12:37:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.602,0.124,1.44,19.34,11.93
2025-09-25,12:38:00,12h,BAT,Clear/Cloudy,25.2,0.0,Med,1.44,0.0,0.0,0.0,11.602,0.124,1.44,17.62,11.97
2025-09-25,12:39:00,12h,BAT,Clear/Cloudy,26.0,0.0,Med,1.44,0.0,0.0,0.0,11.563,0.125,1.44,15.87,11.967
2025-09-25,12:40:00,12h,BAT,Clear/Cloudy,24.7,0.0,Med,1.44,0.0,0.0,0.0,11.593,0.124,1.44,15.0,12.13
2025-09-25,12:41:00,12h,BAT,Clear/Cloudy,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,12.092
2025-09-25,12:42:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.598,0.124,1.44,15.0,12.024
2025-09-25,12:43:00,12h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.572,0.124,1.44,15.0,12.075
2025-09-25,12:44:00,12h,BAT,Clear/Cloudy,24.7,0.0,Med,1.44,0.0,0.0,0.0,11.562,0.125,1.44,15.0,11.939
2025-09-25,12:45:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.573,0.124,1.44,15.0,11.993
2025-09-25,12:46:00,12h,BAT,Clear/Cloudy,25.2,0.0,Med,1.44,0.0,0.0,0.0,11.567,0.124,1.44,15.0,12.113
2025-09-25,12:47:00,12h,BAT,Clear/Cloudy,25.2,0.0,Med,1.44,0.0,0.0,0.0,11.558,0.125,1.44,15.0,12.08
2025-09-25,12:48:00,12h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.563,0.125,1.44,15.0,12.102
2025-09-25,12:49:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.592,0.124,1.44,15.0,12.058
2025-09-25,12:50:00,12h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.562,0.125,1.44,15.0,11.991
2025-09-25,12:51:00,12h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.582,0.124,1.44,15.0,12.019
2025-09-25,12:52:00,12h,BAT,Clear/Cloudy,26.1,0.0,Med,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,12.05
2025-09-25,12:53:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.549,0.125,1.44,15.0,11.994
2025-09-25,12:54:00,12h,BAT,Clear/Cloudy,26.1,0.0,Med,1.44,0.0,0.0,0.0,11.538,0.125,1.44,15.0,11.915
2025-09-25,12:55:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.588,0.124,1.44,15.0,12.088
2025-09-25,12:56:00,12h,BAT,Clear/Cloudy,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,15.0,11.884
2025-09-25,12:57:00,12h,BAT,Clear/Cloudy,25.9,0.0,Med,1.44,0.0,0.0,0.0,11.573,0.124,1.44,15.0,11.994
2025-09-25,12:58:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.591,0.124,1.44,15.0,11.921
2025-09-25,12:59:00,12h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.57,0.124,1.44,15.0,11.945
2025-09-25,17:00:00,17h,PV,Clear/Cloudy,24.9,383.4,High,1.44,18.189,0.079,1.44,11.679,0.0,0.0,33.47,12.037
2025-09-25,17:01:00,17h,PV,Clear/Cloudy,24.4,323.2,High,1.44,18.059,0.08,1.44,11.68,0.0,0.0,31.66,12.046
2025-09-25,17:02:00,17h,PV,Clear/Cloudy,24.7,344.5,High,1.44,18.042,0.08,1.44,11.665,0.0,0.0,30.08,12.116
2025-09-25,17:03:00,17h,PV,Clear/Cloudy,24.5,357.7,High,1.44,18.127,0.079,1.44,11.619,0.0,0.0,28.42,11.967
2025-09-25,17:04:00,17h,PV,Clear/Cloudy,24.3,359.0,High,1.44,18.288,0.079,1.44,11.657,0.0,0.0,26.76,11.878
2025-09-25,17:05:00,17h,PV,Clear/Cloudy,25.1,317.0,High,1.44,18.034,0.08,1.44,11.624,0.0,0.0,24.98,11.981
2025-09-25,17:06:00,17h,PV,Clear/Cloudy,25.1,334.5,High,1.44,18.19,0.079,1.44,11.644,0.0,0.0,23.26,11.874
2025-09-25,17:07:00,17h,PV,Clear/Cloudy,25.2,367.5,High,1.44,18.084,0.08,1.44,11.636,0.0,0.0,21.54,12.036
2025-09-25,17:08:00,17h,PV,Clear/Cloudy,24.3,327.6,High,1.44,17.832,0.081,1.44,11.617,0.0,0.0,19.76,12.074
2025-09-25,17:09:00,17h,PV,Clear/Cloudy,25.2,345.4,High,1.44,18.174,0.079,1.44,11.596,0.0,0.0,18.11,12.021
2025-09-25,17:10:00,17h,PV,Clear/Cloudy,25.1,329.1,High,1.44,18.186,0.079,1.44,11.591,0.0,0.0,16.21,11.965
2025-09-25,17:11:00,17h,PV,Clear/Cloudy,24.7,346.6,High,1.44,18.094,0.08,1.44,11.575,0.0,0.0,15.0,12.098
2025-09-25,17:12:00,17h,PV,Clear/Cloudy,24.1,351.4,High,1.44,18.307,0.079,1.44,11.566,0.0,0.0,15.0,12.137
2025-09-25,17:13:00,17h,PV,Clear/Cloudy,24.4,347.5,High,1.44,18.225,0.079,1.44,11.595,0.0,0.0,15.0,11.901
2025-09-25,17:14:00,17h,PV,Clear/Cloudy,24.3,324.2,High,1.44,18.097,0.08,1.44,11.568,0.0,0.0,15.0,11.851
2025-09-25,17:15:00,17h,PV,Clear/Cloudy,24.6,353.7,High,1.44,18.181,0.079,1.44,11.566,0.0,0.0,15.0,11.946
2025-09-25,17:16:00,17h,PV,Clear/Cloudy,24.5,349.2,High,1.44,18.133,0.079,1.44,11.612,0.0,0.0,15.0,11.985
2025-09-25,17:17:00,17h,PV,Clear/Cloudy,24.4,345.3,High,1.44,18.183,0.079,1.44,11.582,0.0,0.0,15.0,12.131
2025-09-25,17:18:00,17h,PV,Clear/Cloudy,24.7,323.0,High,1.44,18.154,0.079,1.44,11.554,0.0,0.0,15.0,11.964
2025-09-25,17:19:00,17h,PV,Clear/Cloudy,24.6,355.8,High,1.44,18.185,0.079,1.44,11.561,0.0,0.0,15.0,11.942
2025-09-25,17:20:00,17h,PV,Clear/Cloudy,25.4,356.0,High,1.44,18.026,0.08,1.44,11.595,0.0,0.0,15.0,12.039
2025-09-25,17:21:00,17h,PV,Clear/Cloudy,25.0,364.7,High,1.44,17.958,0.08,1.44,11.551,0.0,0.0,15.0,11.942
2025-09-25,17:22:00,17h,PV,Clear/Cloudy,25.2,301.2,High,1.44,18.112,0.08,1.44,11.56,0.0,0.0,15.0,12.031
2025-09-25,17:23:00,17h,PV,Clear/Cloudy,25.2,346.9,High,1.44,18.12,0.079,1.44,11.57,0.0,0.0,15.0,11.957
2025-09-25,17:24:00,17h,PV,Clear/Cloudy,25.1,344.7,High,1.44,18.183,0.079,1.44,11.573,0.0,0.0,15.0,12.018
2025-09-25,17:25:00,17h,PV,Clear/Cloudy,24.8,359.2,High,1.44,18.082,0.08,1.44,11.575,0.0,0.0,15.0,12.063
2025-09-25,17:26:00,17h,PV,Clear/Cloudy,25.0,305.7,High,1.44,17.723,0.081,1.44,11.571,0.0,0.0,15.0,12.008
2025-09-25,17:27:00,17h,PV,Clear/Cloudy,25.0,316.2,High,1.44,18.05,0.08,1.44,11.58,0.0,0.0,15.0,12.078
2025-09-25,17:28:00,17h,PV,Clear/Cloudy,25.2,350.2,High,1.44,18.134,0.079,1.44,11.557,0.0,0.0,15.0,12.023
2025-09-25,17:29:00,17h,PV,Clear/Cloudy,25.0,340.7,High,1.44,18.193,0.079,1.44,11.583,0.0,0.0,15.0,11.897
2025-09-25,17:30:00,17h,BAT,Clear/Cloudy,24.4,0.0,High,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,11.944
2025-09-25,17:31:00,17h,BAT,Clear/Cloudy,25.3,0.0,High,1.44,0.0,0.0,0.0,11.573,0.124,1.44,15.0,12.169
2025-09-25,17:32:00,17h,BAT,Clear/Cloudy,24.4,0.0,High,1.44,0.0,0.0,0.0,11.599,0.124,1.44,15.0,11.816
2025-09-25,17:33:00,17h,BAT,Clear/Cloudy,25.0,0.0,High,1.44,0.0,0.0,0.0,11.559,0.125,1.44,15.0,12.022
2025-09-25,17:34:00,17h,BAT,Clear/Cloudy,24.8,0.0,High,1.44,0.0,0.0,0.0,11.576,0.124,1.44,15.0,11.968
2025-09-25,17:35:00,17h,BAT,Clear/Cloudy,24.4,0.0,High,1.44,0.0,0.0,0.0,11.584,0.124,1.44,15.0,11.922
2025-09-25,17:36:00,17h,BAT,Clear/Cloudy,24.6,0.0,High,1.44,0.0,0.0,0.0,11.574,0.124,1.44,15.0,12.037
2025-09-25,17:37:00,17h,BAT,Clear/Cloudy,24.8,0.0,High,1.44,0.0,0.0,0.0,11.577,0.124,1.44,15.0,11.955
2025-09-25,17:38:00,17h,BAT,Clear/Cloudy,24.7,0.0,High,1.44,0.0,0.0,0.0,11.551,0.125,1.44,15.0,12.092
2025-09-25,17:39:00,17h,BAT,Clear/Cloudy,24.6,0.0,High,1.44,0.0,0.0,0.0,11.55,0.125,1.44,15.0,11.939
2025-09-25,17:40:00,17h,BAT,Clear/Cloudy,24.7,0.0,High,1.44,0.0,0.0,0.0,11.546,0.125,1.44,15.0,11.993
2025-09-25,17:41:00,17h,BAT,Clear/Cloudy,25.1,0.0,High,1.44,0.0,0.0,0.0,11.555,0.125,1.44,15.0,12.007
2025-09-25,17:42:00,17h,BAT,Clear/Cloudy,24.5,0.0,High,1.44,0.0,0.0,0.0,11.577,0.124,1.44,15.0,12.138
2025-09-25,17:43:00,17h,BAT,Clear/Cloudy,24.5,0.0,High,1.44,0.0,0.0,0.0,11.595,0.124,1.44,15.0,12.015
2025-09-25,17:44:00,17h,BAT,Clear/Cloudy,24.6,0.0,High,1.44,0.0,0.0,0.0,11.581,0.124,1.44,15.0,11.984
2025-09-25,17:45:00,17h,BAT,Clear/Cloudy,24.6,0.0,High,1.44,0.0,0.0,0.0,11.557,0.125,1.44,15.0,11.97
2025-09-25,17:46:00,17h,BAT,Clear/Cloudy,25.1,0.0,High,1.44,0.0,0.0,0.0,11.569,0.124,1.44,15.0,11.832
2025-09-25,17:47:00,17h,BAT,Clear/Cloudy,24.9,0.0,High,1.44,0.0,0.0,0.0,11.56,0.125,1.44,15.0,12.163
2025-09-25,17:48:00,17h,BAT,Clear/Cloudy,24.8,0.0,High,1.44,0.0,0.0,0.0,11.561,0.125,1.44,15.0,11.884
2025-09-25,17:49:00,17h,BAT,Clear/Cloudy,24.8,0.0,High,1.44,0.0,0.0,0.0,11.581,0.124,1.44,15.0,12.051
2025-09-25,17:50:00,17h,BAT,Clear/Cloudy,25.2,0.0,High,1.44,0.0,0.0,0.0,11.559,0.125,1.44,15.0,12.039
2025-09-25,17:51:00,17h,BAT,Clear/Cloudy,25.0,0.0,High,1.44,0.0,0.0,0.0,11.522,0.125,1.44,15.0,11.96
2025-09-25,17:52:00,17h,BAT,Clear/Cloudy,24.6,0.0,High,1.44,0.0,0.0,0.0,11.56,0.125,1.44,15.0,11.992
2025-09-25,17:53:00,17h,BAT,Clear/Cloudy,24.9,0.0,High,1.44,0.0,0.0,0.0,11.567,0.124,1.44,15.0,12.026
2025-09-25,17:54:00,17h,BAT,Clear/Cloudy,24.3,0.0,High,1.44,0.0,0.0,0.0,11.575,0.124,1.44,15.0,11.904
2025-09-25,17:55:00,17h,BAT,Clear/Cloudy,25.4,0.0,High,1.44,0.0,0.0,0.0,11.555,0.125,1.44,15.0,11.952
2025-09-25,17:56:00,17h,BAT,Clear/Cloudy,24.3,0.0,High,1.44,0.0,0.0,0.0,11.582,0.124,1.44,15.0,12.045
2025-09-25,17:57:00,17h,BAT,Clear/Cloudy,25.0,0.0,High,1.44,0.0,0.0,0.0,11.587,0.124,1.44,15.0,11.846
2025-09-25,17:58:00,17h,BAT,Clear/Cloudy,24.5,0.0,High,1.44,0.0,0.0,0.0,11.553,0.125,1.44,15.0,11.831
2025-09-25,17:59:00,17h,BAT,Clear/Cloudy,24.4,0.0,High,1.44,0.0,0.0,0.0,11.562,0.125,1.44,15.0,12.052
2025-09-26,12:00:00,12h,PV,Clear/Cloudy,26.1,537.9,Low,1.44,18.64,0.077,1.44,11.879,0.0,0.0,50.0,12.023
2025-09-26,12:01:00,12h,PV,Clear/Cloudy,26.2,575.7,Low,1.44,18.351,0.078,1.44,11.888,0.0,0.0,50.0,11.917
2025-09-26,12:02:00,12h,PV,Clear/Cloudy,26.6,565.4,Low,1.44,18.117,0.079,1.44,11.91,0.0,0.0,50.0,11.851
2025-09-26,12:03:00,12h,PV,Clear/Cloudy,26.2,576.8,Low,1.44,17.994,0.08,1.44,11.904,0.0,0.0,50.0,12.079
2025-09-26,12:04:00,12h,PV,Clear/Cloudy,27.1,547.0,Low,1.44,18.189,0.079,1.44,11.888,0.0,0.0,50.0,12.067
2025-09-26,12:05:00,12h,PV,Clear/Cloudy,26.2,554.9,Low,1.44,18.172,0.079,1.44,11.882,0.0,0.0,50.0,12.087
2025-09-26,12:06:00,12h,PV,Clear/Cloudy,25.9,572.0,Low,1.44,18.409,0.078,1.44,11.893,0.0,0.0,50.0,12.056
2025-09-26,12:07:00,12h,PV,Clear/Cloudy,26.0,565.7,Low,1.44,18.2,0.079,1.44,11.88,0.0,0.0,50.0,12.004
2025-09-26,12:08:00,12h,PV,Clear/Cloudy,26.2,563.8,Low,1.44,18.399,0.078,1.44,11.888,0.0,0.0,50.0,12.107
2025-09-26,12:09:00,12h,PV,Clear/Cloudy,25.9,549.7,Low,1.44,18.32,0.079,1.44,11.918,0.0,0.0,50.0,12.056
2025-09-26,12:10:00,12h,PV,Clear/Cloudy,26.4,553.7,Low,1.44,18.151,0.079,1.44,11.917,0.0,0.0,50.0,12.012
2025-09-26,12:11:00,12h,PV,Clear/Cloudy,25.3,579.4,Low,1.44,18.288,0.079,1.44,11.919,0.0,0.0,50.0,12.027
2025-09-26,12:12:00,12h,PV,Clear/Cloudy,27.0,562.7,Low,1.44,18.303,0.079,1.44,11.881,0.0,0.0,50.0,12.033
2025-09-26,12:13:00,12h,PV,Clear/Cloudy,26.5,549.2,Low,1.44,18.083,0.08,1.44,11.9,0.0,0.0,50.0,11.858
2025-09-26,12:14:00,12h,PV,Clear/Cloudy,26.5,569.3,Low,1.44,18.229,0.079,1.44,11.915,0.0,0.0,50.0,11.956
2025-09-26,12:15:00,12h,PV,Clear/Cloudy,26.3,524.9,Low,1.44,18.374,0.078,1.44,11.891,0.0,0.0,50.0,11.969
2025-09-26,12:16:00,12h,PV,Clear/Cloudy,26.6,565.2,Low,1.44,18.294,0.079,1.44,11.916,0.0,0.0,50.0,12.016
2025-09-26,12:17:00,12h,PV,Clear/Cloudy,26.2,549.8,Low,1.44,18.233,0.079,1.44,11.906,0.0,0.0,50.0,12.022
2025-09-26,12:18:00,12h,PV,Clear/Cloudy,25.8,551.6,Low,1.44,18.302,0.079,1.44,11.909,0.0,0.0,50.0,12.087
2025-09-26,12:19:00,12h,PV,Clear/Cloudy,26.3,587.6,Low,1.44,18.144,0.079,1.44,11.913,0.0,0.0,50.0,11.881
