date,time,session,block,weather,kma_temp_cur_c,kma_GHI_proxy_Wm2,load_level,load_w,pv_v,pv_i,pv_w,batt_v,batt_i,batt_w,soc_pct,bus_v
2025-09-27,17:10:00,17h,PV,Rain,24.2,102.6,Med,1.44,17.842,0.081,1.44,11.955,0.0,0.0,54.75,11.957
2025-09-27,17:11:00,17h,PV,Rain,24.4,90.1,Med,1.44,18.018,0.08,1.44,11.945,0.0,0.0,53.44,11.982
2025-09-27,17:12:00,17h,PV,Rain,24.1,86.7,Med,1.44,17.819,0.081,1.44,11.935,0.0,0.0,52.13,11.881
2025-09-27,17:13:00,17h,PV,Rain,23.8,76.3,Med,1.44,17.866,0.081,1.44,11.902,0.0,0.0,50.69,12.005
2025-09-27,17:14:00,17h,PV,Rain,23.8,120.5,Med,1.44,17.881,0.081,1.44,11.758,0.0,0.0,49.41,12.008
2025-09-27,17:15:00,17h,PV,Rain,24.1,107.3,Med,1.44,0.0,0.0,0.0,11.749,0.123,1.44,47.65,11.979
2025-09-27,17:16:00,17h,PV,Rain,23.9,65.5,Med,1.44,17.78,0.081,1.44,11.749,0.0,0.0,46.14,12.05
2025-09-27,17:17:00,17h,PV,Rain,23.8,90.7,Med,1.44,17.931,0.08,1.44,11.715,0.0,0.0,45.06,12.004
2025-09-27,17:18:00,17h,PV,Rain,23.9,87.4,Med,1.44,17.958,0.08,1.44,11.748,0.0,0.0,43.77,11.955
2025-09-27,17:19:00,17h,PV,Rain,23.8,84.6,Med,1.44,18.035,0.08,1.44,11.728,0.0,0.0,42.6,11.991
2025-09-27,17:20:00,17h,PV,Rain,24.0,101.3,Med,1.44,17.935,0.08,1.44,11.706,0.0,0.0,41.29,12.053
2025-09-27,17:21:00,17h,PV,Rain,24.2,106.6,Med,1.44,17.813,0.081,1.44,11.739,0.0,0.0,39.99,12.009
2025-09-27,17:22:00,17h,PV,Rain,24.2,88.2,Med,1.44,17.82,0.081,1.44,11.705,0.0,0.0,38.49,11.963
2025-09-27,17:23:00,17h,PV,Rain,24.6,68.6,Med,1.44,17.916,0.08,1.44,11.71,0.0,0.0,36.95,12.097
2025-09-27,17:24:00,17h,PV,Rain,23.6,93.8,Med,1.44,17.806,0.081,1.44,11.702,0.0,0.0,35.56,12.007
2025-09-27,17:25:00,17h,PV,Rain,23.7,71.5,Med,1.44,17.796,0.081,1.44,11.676,0.0,0.0,34.11,11.883
2025-09-27,17:26:00,17h,PV,Rain,23.7,79.8,Med,1.44,17.845,0.081,1.44,11.667,0.0,0.0,32.69,11.978
2025-09-27,17:27:00,17h,PV,Rain,24.6,76.6,Med,1.44,0.0,0.0,0.0,11.669,0.123,1.44,31.09,12.098
2025-09-27,17:28:00,17h,PV,Rain,24.2,70.7,Med,1.44,0.0,0.0,0.0,11.663,0.123,1.44,29.37,12.029
2025-09-27,17:29:00,17h,PV,Rain,23.5,61.7,Med,1.44,17.917,0.08,1.44,11.651,0.0,0.0,28.01,12.141
2025-09-27,17:30:00,17h,BAT,Rain,24.3,0.0,Med,1.44,0.0,0.0,0.0,11.637,0.124,1.44,26.16,12.153
2025-09-27,17:31:00,17h,BAT,Rain,24.0,0.0,Med,1.44,0.0,0.0,0.0,11.62,0.124,1.44,24.38,12.118
2025-09-27,17:32:00,17h,BAT,Rain,24.1,0.0,Med,1.44,0.0,0.0,0.0,11.629,0.124,1.44,22.59,12.083
2025-09-27,17:33:00,17h,BAT,Rain,24.0,0.0,Med,1.44,0.0,0.0,0.0,11.604,0.124,1.44,20.74,11.975
2025-09-27,17:34:00,17h,BAT,Rain,24.6,0.0,Med,1.44,0.0,0.0,0.0,11.59,0.124,1.44,18.89,11.905
2025-09-27,17:35:00,17h,BAT,Rain,23.7,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,17.05,11.933
2025-09-27,17:36:00,17h,BAT,Rain,24.4,0.0,Med,1.44,0.0,0.0,0.0,11.568,0.124,1.44,15.35,12.095
2025-09-27,17:37:00,17h,BAT,Rain,24.2,0.0,Med,1.44,0.0,0.0,0.0,11.58,0.124,1.44,15.0,11.904
2025-09-27,17:38:00,17h,BAT,Rain,23.7,0.0,Med,1.44,0.0,0.0,0.0,11.587,0.124,1.44,15.0,11.783
2025-09-27,17:39:00,17h,BAT,Rain,24.0,0.0,Med,1.44,0.0,0.0,0.0,11.578,0.124,1.44,15.0,12.062
2025-09-27,17:40:00,17h,BAT,Rain,24.5,0.0,Med,1.44,0.0,0.0,0.0,11.581,0.124,1.44,15.0,12.007
2025-09-27,17:41:00,17h,BAT,Rain,24.3,0.0,Med,1.44,0.0,0.0,0.0,11.555,0.125,1.44,15.0,12.079
2025-09-27,17:42:00,17h,BAT,Rain,24.4,0.0,Med,1.44,0.0,0.0,0.0,11.582,0.124,1.44,15.0,11.904
2025-09-27,17:43:00,17h,BAT,Rain,24.1,0.0,Med,1.44,0.0,0.0,0.0,11.561,0.125,1.44,15.0,11.917
2025-09-27,17:44:00,17h,BAT,Rain,23.4,0.0,Med,1.44,0.0,0.0,0.0,11.577,0.124,1.44,15.0,12.019
2025-09-27,17:45:00,17h,BAT,Rain,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.57,0.124,1.44,15.0,11.939
2025-09-27,17:46:00,17h,BAT,Rain,24.7,0.0,Med,1.44,0.0,0.0,0.0,11.57,0.124,1.44,15.0,12.053
2025-09-27,17:47:00,17h,BAT,Rain,24.2,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,12.07
2025-09-27,17:48:00,17h,BAT,Rain,24.0,0.0,Med,1.44,0.0,0.0,0.0,11.55,0.125,1.44,15.0,11.981
2025-09-27,17:49:00,17h,BAT,Rain,23.8,0.0,Med,1.44,0.0,0.0,0.0,11.554,0.125,1.44,15.0,12.008
2025-09-27,17:50:00,17h,BAT,Rain,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,12.034
2025-09-27,17:51:00,17h,BAT,Rain,24.3,0.0,Med,1.44,0.0,0.0,0.0,11.562,0.125,1.44,15.0,12.01
2025-09-27,17:52:00,17h,BAT,Rain,23.9,0.0,Med,1.44,0.0,0.0,0.0,11.567,0.124,1.44,15.0,12.053
2025-09-27,17:53:00,17h,BAT,Rain,23.4,0.0,Med,1.44,0.0,0.0,0.0,11.528,0.125,1.44,15.0,11.961
2025-09-27,17:54:00,17h,BAT,Rain,24.1,0.0,Med,1.44,0.0,0.0,0.0,11.549,0.125,1.44,15.0,11.977
2025-09-27,17:55:00,17h,BAT,Rain,23.8,0.0,Med,1.44,0.0,0.0,0.0,11.578,0.124,1.44,15.0,11.981
2025-09-27,17:56:00,17h,BAT,Rain,23.4,0.0,Med,1.44,0.0,0.0,0.0,11.557,0.125,1.44,15.0,11.966
2025-09-27,17:57:00,17h,BAT,Rain,24.6,0.0,Med,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,12.11
2025-09-27,17:58:00,17h,BAT,Rain,23.6,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,11.94
2025-09-27,17:59:00,17h,BAT,Rain,24.4,0.0,Med,1.44,0.0,0.0,0.0,11.554,0.125,1.44,15.0,12.095
2025-09-28,12:00:00,12h,PV,Clear/Cloudy,25.2,554.5,Med,1.44,18.491,0.078,1.44,11.773,0.0,0.0,49.97,11.983
2025-09-28,12:01:00,12h,PV,Clear/Cloudy,25.9,553.1,Med,1.44,18.317,0.079,1.44,11.797,0.0,0.0,49.97,11.861
2025-09-28,12:02:00,12h,PV,Clear/Cloudy,25.4,529.3,Med,1.44,18.328,0.079,1.44,11.78,0.0,0.0,49.97,11.97
2025-09-28,12:03:00,12h,PV,Clear/Cloudy,25.7,553.5,Med,1.44,18.284,0.079,1.44,11.782,0.0,0.0,49.93,11.967
2025-09-28,12:04:00,12h,PV,Clear/Cloudy,25.8,563.5,Med,1.44,18.263,0.079,1.44,11.754,0.0,0.0,49.91,12.024
2025-09-28,12:05:00,12h,PV,Clear/Cloudy,25.2,604.6,Med,1.44,18.196,0.079,1.44,11.766,0.0,0.0,49.91,12.025
2025-09-28,12:06:00,12h,PV,Clear/Cloudy,25.1,548.2,Med,1.44,18.366,0.078,1.44,11.782,0.0,0.0,49.76,12.011
2025-09-28,12:07:00,12h,PV,Clear/Cloudy,25.6,566.6,Med,1.44,18.252,0.079,1.44,11.747,0.0,0.0,49.76,12.069
2025-09-28,12:08:00,12h,PV,Clear/Cloudy,25.4,519.7,Med,1.44,18.165,0.079,1.44,11.763,0.0,0.0,49.65,11.895
2025-09-28,12:09:00,12h,PV,Clear/Cloudy,25.8,552.2,Med,1.44,18.088,0.08,1.44,11.793,0.0,0.0,49.61,12.003
2025-09-28,12:10:00,12h,PV,Clear/Cloudy,25.9,537.1,Med,1.44,17.978,0.08,1.44,11.79,0.0,0.0,49.5,11.889
2025-09-28,12:11:00,12h,PV,Clear/Cloudy,25.3,556.3,Med,1.44,18.174,0.079,1.44,11.764,0.0,0.0,49.41,11.847
2025-09-28,12:12:00,12h,PV,Clear/Cloudy,24.9,521.4,Med,1.44,18.274,0.079,1.44,11.775,0.0,0.0,49.18,12.149
2025-09-28,12:13:00,12h,PV,Clear/Cloudy,25.5,561.0,Med,1.44,18.186,0.079,1.44,11.773,0.0,0.0,49.18,12.043
2025-09-28,12:14:00,12h,PV,Clear/Cloudy,25.3,556.9,Med,1.44,18.482,0.078,1.44,11.784,0.0,0.0,49.18,12.166
2025-09-28,12:15:00,12h,PV,Clear/Cloudy,25.7,578.0,Med,1.44,18.101,0.08,1.44,11.776,0.0,0.0,49.18,11.929
2025-09-28,12:16:00,12h,PV,Clear/Cloudy,25.7,567.1,Med,1.44,18.179,0.079,1.44,11.77,0.0,0.0,49.18,11.983
2025-09-28,12:17:00,12h,PV,Clear/Cloudy,26.4,571.2,Med,1.44,18.318,0.079,1.44,11.775,0.0,0.0,49.18,11.91
2025-09-28,12:18:00,12h,PV,Clear/Cloudy,25.7,573.4,Med,1.44,18.271,0.079,1.44,11.746,0.0,0.0,48.93,12.043
2025-09-28,12:19:00,12h,PV,Clear/Cloudy,25.6,573.5,Med,1.44,18.104,0.08,1.44,11.753,0.0,0.0,48.93,11.847
2025-09-28,12:20:00,12h,PV,Clear/Cloudy,26.0,566.3,Med,1.44,18.328,0.079,1.44,11.781,0.0,0.0,48.91,11.976
2025-09-28,12:21:00,12h,PV,Clear/Cloudy,25.3,587.0,Med,1.44,18.07,0.08,1.44,11.755,0.0,0.0,48.91,12.12
2025-09-28,12:22:00,12h,PV,Clear/Cloudy,26.2,564.4,Med,1.44,18.209,0.079,1.44,11.771,0.0,0.0,48.91,11.966
2025-09-28,12:23:00,12h,PV,Clear/Cloudy,24.6,559.2,Med,1.44,18.173,0.079,1.44,11.749,0.0,0.0,48.75,11.99
2025-09-28,12:24:00,12h,PV,Clear/Cloudy,25.6,550.3,Med,1.44,18.145,0.079,1.44,11.743,0.0,0.0,48.75,12.141
2025-09-28,12:25:00,12h,PV,Clear/Cloudy,25.5,557.2,Med,1.44,18.117,0.079,1.44,11.777,0.0,0.0,48.67,12.022
2025-09-28,12:26:00,12h,PV,Clear/Cloudy,25.8,554.4,Med,1.44,18.272,0.079,1.44,11.762,0.0,0.0,48.67,11.921
2025-09-28,12:27:00,12h,PV,Clear/Cloudy,24.9,570.5,Med,1.44,18.191,0.079,1.44,11.785,0.0,0.0,48.67,12.043
2025-09-28,12:28:00,12h,PV,Clear/Cloudy,25.7,554.1,Med,1.44,18.128,0.079,1.44,11.756,0.0,0.0,48.6,12.074
2025-09-28,12:29:00,12h,PV,Clear/Cloudy,25.7,558.1,Med,1.44,18.296,0.079,1.44,11.793,0.0,0.0,48.5,11.993
2025-09-28,12:30:00,12h,BAT,Clear/Cloudy,25.9,0.0,Med,1.44,0.0,0.0,0.0,11.743,0.123,1.44,46.64,11.992
2025-09-28,12:31:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.767,0.122,1.44,44.95,12.026
2025-09-28,12:32:00,12h,BAT,Clear/Cloudy,25.7,0.0,Med,1.44,0.0,0.0,0.0,11.766,0.122,1.44,43.13,11.936
2025-09-28,12:33:00,12h,BAT,Clear/Cloudy,25.9,0.0,Med,1.44,0.0,0.0,0.0,11.737,0.123,1.44,41.43,12.076
2025-09-28,12:34:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.733,0.123,1.44,39.61,11.988
2025-09-28,12:35:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.69,0.123,1.44,37.8,12.02
2025-09-28,12:36:00,12h,BAT,Clear/Cloudy,26.4,0.0,Med,1.44,0.0,0.0,0.0,11.689,0.123,1.44,36.0,12.03
2025-09-28,12:37:00,12h,BAT,Clear/Cloudy,26.1,0.0,Med,1.44,0.0,0.0,0.0,11.681,0.123,1.44,34.23,12.032
2025-09-28,12:38:00,12h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.672,0.123,1.44,32.51,11.944
2025-09-28,12:39:00,12h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.682,0.123,1.44,30.74,12.033
2025-09-28,12:40:00,12h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.653,0.124,1.44,28.87,12.064
2025-09-28,12:41:00,12h,BAT,Clear/Cloudy,25.8,0.0,Med,1.44,0.0,0.0,0.0,11.635,0.124,1.44,27.1,12.096
2025-09-28,12:42:00,12h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.609,0.124,1.44,25.43,12.193
2025-09-28,12:43:00,12h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.626,0.124,1.44,23.63,12.062
2025-09-28,12:44:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.614,0.124,1.44,21.76,12.003
2025-09-28,12:45:00,12h,BAT,Clear/Cloudy,25.8,0.0,Med,1.44,0.0,0.0,0.0,11.607,0.124,1.44,19.94,11.906
2025-09-28,12:46:00,12h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.611,0.124,1.44,18.06,12.018
2025-09-28,12:47:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.583,0.124,1.44,16.24,11.922
2025-09-28,12:48:00,12h,BAT,Clear/Cloudy,25.7,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,11.977
2025-09-28,12:49:00,12h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.578,0.124,1.44,15.0,12.216
2025-09-28,12:50:00,12h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.587,0.124,1.44,15.0,12.038
2025-09-28,12:51:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.54,0.125,1.44,15.0,11.992
2025-09-28,12:52:00,12h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.596,0.124,1.44,15.0,11.917
2025-09-28,12:53:00,12h,BAT,Clear/Cloudy,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.586,0.124,1.44,15.0,11.983
2025-09-28,12:54:00,12h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.572,0.124,1.44,15.0,11.956
2025-09-28,12:55:00,12h,BAT,Clear/Cloudy,25.6,0.0,Med,1.44,0.0,0.0,0.0,11.577,0.124,1.44,15.0,12.055
2025-09-28,12:56:00,12h,BAT,Clear/Cloudy,26.1,0.0,Med,1.44,0.0,0.0,0.0,11.532,0.125,1.44,15.0,11.971
2025-09-28,12:57:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.565,0.125,1.44,15.0,11.93
2025-09-28,12:58:00,12h,BAT,Clear/Cloudy,25.4,0.0,Med,1.44,0.0,0.0,0.0,11.564,0.125,1.44,15.0,12.157
2025-09-28,12:59:00,12h,BAT,Clear/Cloudy,25.8,0.0,Med,1.44,0.0,0.0,0.0,11.589,0.124,1.44,15.0,12.108
2025-09-28,17:00:00,17h,PV,Clear/Cloudy,24.8,354.0,Med,1.44,17.812,0.081,1.44,11.763,0.0,0.0,49.53,12.133
2025-09-28,17:01:00,17h,PV,Clear/Cloudy,24.8,293.4,Med,1.44,18.221,0.079,1.44,11.775,0.0,0.0,48.64,12.054
2025-09-28,17:02:00,17h,PV,Clear/Cloudy,24.9,339.9,Med,1.44,18.091,0.08,1.44,11.763,0.0,0.0,47.95,12.102
2025-09-28,17:03:00,17h,PV,Clear/Cloudy,25.0,351.9,Med,1.44,17.979,0.08,1.44,11.784,0.0,0.0,47.1,11.996
2025-09-28,17:04:00,17h,PV,Clear/Cloudy,25.3,338.8,Med,1.44,18.211,0.079,1.44,11.744,0.0,0.0,46.46,12.067
2025-09-28,17:05:00,17h,PV,Clear/Cloudy,26.0,348.0,Med,1.44,18.064,0.08,1.44,11.746,0.0,0.0,45.97,12.1
2025-09-28,17:06:00,17h,PV,Clear/Cloudy,24.7,335.6,Med,1.44,18.112,0.08,1.44,11.771,0.0,0.0,45.43,12.142
2025-09-28,17:07:00,17h,PV,Clear/Cloudy,24.5,325.5,Med,1.44,17.822,0.081,1.44,11.748,0.0,0.0,44.74,12.141
2025-09-28,17:08:00,17h,PV,Clear/Cloudy,24.8,345.0,Med,1.44,18.022,0.08,1.44,11.738,0.0,0.0,44.0,11.971
2025-09-28,17:09:00,17h,PV,Clear/Cloudy,25.2,337.0,Med,1.44,17.909,0.08,1.44,11.73,0.0,0.0,43.58,11.995
2025-09-28,17:10:00,17h,PV,Clear/Cloudy,24.5,364.5,Med,1.44,18.131,0.079,1.44,11.753,0.0,0.0,43.04,11.964
2025-09-28,17:11:00,17h,PV,Clear/Cloudy,25.0,344.5,Med,1.44,18.036,0.08,1.44,11.729,0.0,0.0,42.56,11.868
2025-09-28,17:12:00,17h,PV,Clear/Cloudy,25.0,355.0,Med,1.44,18.065,0.08,1.44,11.712,0.0,0.0,41.85,11.973
2025-09-28,17:13:00,17h,PV,Clear/Cloudy,24.9,365.2,Med,1.44,18.094,0.08,1.44,11.75,0.0,0.0,41.08,12.006
2025-09-28,17:14:00,17h,PV,Clear/Cloudy,25.2,332.9,Med,1.44,18.215,0.079,1.44,11.75,0.0,0.0,40.61,11.963
2025-09-28,17:15:00,17h,PV,Clear/Cloudy,25.2,315.7,Med,1.44,17.968,0.08,1.44,11.739,0.0,0.0,39.64,12.092
2025-09-28,17:16:00,17h,PV,Clear/Cloudy,24.7,308.3,Med,1.44,18.166,0.079,1.44,11.708,0.0,0.0,38.9,11.91
2025-09-28,17:17:00,17h,PV,Clear/Cloudy,25.3,347.2,Med,1.44,18.045,0.08,1.44,11.728,0.0,0.0,38.18,12.023
2025-09-28,17:18:00,17h,PV,Clear/Cloudy,24.9,320.7,Med,1.44,17.901,0.08,1.44,11.726,0.0,0.0,37.8,11.929
2025-09-28,17:19:00,17h,PV,Clear/Cloudy,25.2,327.5,Med,1.44,18.011,0.08,1.44,11.688,0.0,0.0,36.91,12.106
2025-09-28,17:20:00,17h,PV,Clear/Cloudy,24.8,339.5,Med,1.44,18.041,0.08,1.44,11.717,0.0,0.0,36.29,11.951
2025-09-28,17:21:00,17h,PV,Clear/Cloudy,25.1,387.6,Med,1.44,18.282,0.079,1.44,11.695,0.0,0.0,35.84,12.042
2025-09-28,17:22:00,17h,PV,Clear/Cloudy,25.0,364.1,Med,1.44,18.116,0.079,1.44,11.667,0.0,0.0,35.34,11.896
2025-09-28,17:23:00,17h,PV,Clear/Cloudy,24.5,324.0,Med,1.44,18.013,0.08,1.44,11.685,0.0,0.0,34.52,11.971
2025-09-28,17:24:00,17h,PV,Clear/Cloudy,25.2,315.9,Med,1.44,17.891,0.08,1.44,11.693,0.0,0.0,34.07,11.895
2025-09-28,17:25:00,17h,PV,Clear/Cloudy,24.7,327.8,Med,1.44,18.142,0.079,1.44,11.674,0.0,0.0,33.31,12.101
2025-09-28,17:26:00,17h,PV,Clear/Cloudy,24.6,338.5,Med,1.44,18.178,0.079,1.44,11.683,0.0,0.0,32.92,12.01
2025-09-28,17:27:00,17h,PV,Clear/Cloudy,25.3,331.9,Med,1.44,18.155,0.079,1.44,11.679,0.0,0.0,32.67,11.995
2025-09-28,17:28:00,17h,PV,Clear/Cloudy,24.6,343.4,Med,1.44,18.171,0.079,1.44,11.705,0.0,0.0,32.25,11.964
2025-09-28,17:29:00,17h,PV,Clear/Cloudy,24.8,327.4,Med,1.44,18.138,0.079,1.44,11.657,0.0,0.0,31.56,11.926
2025-09-28,17:30:00,17h,BAT,Clear/Cloudy,24.6,0.0,Med,1.44,0.0,0.0,0.0,11.636,0.124,1.44,29.63,11.927
2025-09-28,17:31:00,17h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.652,0.124,1.44,27.78,11.987
2025-09-28,17:32:00,17h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.618,0.124,1.44,25.81,11.964
2025-09-28,17:33:00,17h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.613,0.124,1.44,24.07,11.963
2025-09-28,17:34:00,17h,BAT,Clear/Cloudy,24.6,0.0,Med,1.44,0.0,0.0,0.0,11.628,0.124,1.44,22.25,11.978
2025-09-28,17:35:00,17h,BAT,Clear/Cloudy,24.2,0.0,Med,1.44,0.0,0.0,0.0,11.607,0.124,1.44,20.43,11.944
2025-09-28,17:36:00,17h,BAT,Clear/Cloudy,24.5,0.0,Med,1.44,0.0,0.0,0.0,11.588,0.124,1.44,18.69,12.036
2025-09-28,17:37:00,17h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,16.83,11.982
2025-09-28,17:38:00,17h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.577,0.124,1.44,15.0,11.984
2025-09-28,17:39:00,17h,BAT,Clear/Cloudy,24.5,0.0,Med,1.44,0.0,0.0,0.0,11.601,0.124,1.44,15.0,12.065
2025-09-28,17:40:00,17h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.59,0.124,1.44,15.0,11.953
2025-09-28,17:41:00,17h,BAT,Clear/Cloudy,25.1,0.0,Med,1.44,0.0,0.0,0.0,11.568,0.124,1.44,15.0,11.839
2025-09-28,17:42:00,17h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.56,0.125,1.44,15.0,11.947
2025-09-28,17:43:00,17h,BAT,Clear/Cloudy,24.7,0.0,Med,1.44,0.0,0.0,0.0,11.559,0.125,1.44,15.0,11.954
2025-09-28,17:44:00,17h,BAT,Clear/Cloudy,24.5,0.0,Med,1.44,0.0,0.0,0.0,11.561,0.125,1.44,15.0,12.089
2025-09-28,17:45:00,17h,BAT,Clear/Cloudy,24.7,0.0,Med,1.44,0.0,0.0,0.0,11.548,0.125,1.44,15.0,11.935
2025-09-28,17:46:00,17h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.571,0.124,1.44,15.0,11.88
2025-09-28,17:47:00,17h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.566,0.125,1.44,15.0,12.086
2025-09-28,17:48:00,17h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.547,0.125,1.44,15.0,11.984
2025-09-28,17:49:00,17h,BAT,Clear/Cloudy,25.9,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,15.0,12.08
2025-09-28,17:50:00,17h,BAT,Clear/Cloudy,25.3,0.0,Med,1.44,0.0,0.0,0.0,11.588,0.124,1.44,15.0,12.079
2025-09-28,17:51:00,17h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.561,0.125,1.44,15.0,11.977
2025-09-28,17:52:00,17h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.572,0.124,1.44,15.0,12.011
2025-09-28,17:53:00,17h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.574,0.124,1.44,15.0,12.172
2025-09-28,17:54:00,17h,BAT,Clear/Cloudy,24.9,0.0,Med,1.44,0.0,0.0,0.0,11.588,0.124,1.44,15.0,11.866
2025-09-28,17:55:00,17h,BAT,Clear/Cloudy,25.0,0.0,Med,1.44,0.0,0.0,0.0,11.569,0.124,1.44,15.0,12.066
2025-09-28,17:56:00,17h,BAT,Clear/Cloudy,24.5,0.0,Med,1.44,0.0,0.0,0.0,11.571,0.124,1.44,15.0,11.934
2025-09-28,17:57:00,17h,BAT,Clear/Cloudy,24.8,0.0,Med,1.44,0.0,0.0,0.0,11.556,0.125,1.44,15.0,11.903
2025-09-28,17:58:00,17h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.586,0.124,1.44,15.0,12.086
2025-09-28,17:59:00,17h,BAT,Clear/Cloudy,25.5,0.0,Med,1.44,0.0,0.0,0.0,11.55,0.125,1.44,15.0,12.086